transaction_id,customer_id,transaction_date,transaction_type,plan_tier,amount
TXN005212,CUST1088,2025-12-11,Renewal,Basic,29
TXN005213,CUST1088,2026-01-11,Renewal,Basic,29
TXN005214,CUST1088,2026-02-11,Renewal,Basic,29
TXN005215,CUST1088,2026-03-11,Renewal,Basic,29
TXN005216,CUST1088,2026-04-11,Renewal,Basic,29
TXN005217,CUST1088,2026-05-11,Renewal,Basic,29
TXN005218,CUST1088,2026-06-11,Renewal,Basic,29
TXN005219,CUST1088,2026-07-11,Renewal,Basic,29
TXN005220,CUST1088,2026-08-11,Renewal,Basic,29
TXN005221,CUST1099,2022-11-19,New Subscription,Basic,29
TXN005222,CUST1099,2022-12-19,Renewal,Basic,29
TXN005223,CUST1099,2023-01-19,Renewal,Basic,29
TXN005224,CUST1099,2023-02-19,Renewal,Basic,29
TXN005225,CUST1099,2023-03-19,Renewal,Basic,29
TXN005226,CUST1099,2023-04-19,Renewal,Basic,29
TXN005227,CUST1099,2023-05-19,Renewal,Basic,29
TXN005228,CUST1099,2023-06-19,Renewal,Basic,29
TXN005229,CUST1099,2023-07-19,Renewal,Basic,29
TXN005230,CUST1099,2023-08-19,Renewal,Basic,29
TXN005231,CUST1099,2023-09-19,Renewal,Basic,29
TXN005232,CUST1099,2023-10-19,Renewal,Basic,29
TXN005233,CUST1099,2023-11-19,Renewal,Basic,29
TXN005234,CUST1099,2023-12-19,Renewal,Basic,29
TXN005235,CUST1099,2024-01-19,Renewal,Basic,29
TXN005236,CUST1099,2024-02-19,Renewal,Basic,29
TXN005237,CUST1099,2024-03-19,Renewal,Basic,29
TXN005238,CUST1099,2024-04-19,Renewal,Basic,29
TXN005239,CUST1099,2024-05-19,Renewal,Basic,29
TXN005240,CUST1099,2024-06-19,Renewal,Basic,29
TXN005241,CUST1099,2024-07-19,Renewal,Basic,29
TXN005242,CUST1099,2024-08-19,Renewal,Basic,29
TXN005243,CUST1099,2024-09-19,Renewal,Basic,29
TXN005244,CUST1099,2024-10-19,Renewal,Basic,29
TXN005245,CUST1099,2024-11-19,Renewal,Basic,29
TXN005246,CUST1099,2024-12-19,Renewal,Basic,29
TXN005247,CUST1099,2025-01-19,Renewal,Basic,29
TXN005248,CUST1099,2025-02-19,Renewal,Basic,29
TXN005249,CUST1099,2025-03-19,Renewal,Basic,29
TXN005250,CUST1099,2025-04-19,Renewal,Basic,29
TXN005251,CUST1099,2025-05-19,Renewal,Basic,29
TXN005252,CUST1099,2025-06-19,Renewal,Basic,29
TXN005253,CUST1099,2025-07-19,Renewal,Basic,29
TXN005254,CUST1099,2025-08-19,Renewal,Basic,29
TXN005255,CUST1099,2025-09-19,Upgrade,Pro,59
TXN005256,CUST1099,2025-10-19,Renewal,Pro,59
TXN005257,CUST1099,2025-11-19,Renewal,Pro,59
TXN005258,CUST1099,2025-12-19,Renewal,Pro,59
TXN005259,CUST1099,2026-01-19,Renewal,Pro,59
TXN005260,CUST1099,2026-02-19,Renewal,Pro,59
TXN005261,CUST1099,2026-03-19,Renewal,Pro,59
TXN005262,CUST1099,2026-04-19,Renewal,Pro,59
TXN005263,CUST1099,2026-05-19,Renewal,Pro,59
TXN005264,CUST1099,2026-06-19,Renewal,Pro,59
TXN005265,CUST1099,2026-07-19,Renewal,Pro,59
TXN005266,CUST1091,2022-11-24,New Subscription,Basic,29
TXN005267,CUST1091,2022-12-24,Renewal,Basic,29
TXN005268,CUST1091,2023-01-24,Renewal,Basic,29
TXN005269,CUST1091,2023-02-24,Renewal,Basic,29
TXN005270,CUST1091,2023-03-24,Renewal,Basic,29
TXN005271,CUST1091,2023-04-24,Renewal,Basic,29
TXN005272,CUST1091,2023-05-24,Renewal,Basic,29
TXN005273,CUST1091,2023-06-24,Renewal,Basic,29
TXN005274,CUST1091,2023-07-24,Renewal,Basic,29
TXN005275,CUST1091,2023-08-24,Renewal,Basic,29
TXN005276,CUST1091,2023-09-24,Renewal,Basic,29
TXN005277,CUST1091,2023-10-24,Renewal,Basic,29
TXN005278,CUST1091,2023-11-24,Renewal,Basic,29
TXN005279,CUST1091,2023-12-24,Renewal,Basic,29
TXN005280,CUST1091,2024-01-24,Renewal,Basic,29
TXN005281,CUST1091,2024-02-24,Renewal,Basic,29
TXN005282,CUST1091,2024-03-24,Renewal,Basic,29
TXN005283,CUST1091,2024-04-24,Renewal,Basic,29
TXN005284,CUST1091,2024-05-24,Renewal,Basic,29
TXN005285,CUST1091,2024-06-24,Renewal,Basic,29
TXN005286,CUST1091,2024-07-24,Renewal,Basic,29
TXN005287,CUST1091,2024-08-24,Renewal,Basic,29
TXN005288,CUST1091,2024-09-24,Renewal,Basic,29
TXN005289,CUST1091,2024-10-24,Renewal,Basic,29
TXN005290,CUST1091,2024-11-24,Renewal,Basic,29
TXN005291,CUST1091,2024-12-24,Renewal,Basic,29
TXN005292,CUST1091,2025-01-24,Renewal,Basic,29
TXN005293,CUST1091,2025-02-24,Renewal,Basic,29
TXN005294,CUST1091,2025-03-24,Renewal,Basic,29
TXN005295,CUST1091,2025-04-24,Renewal,Basic,29
TXN005296,CUST1091,2025-05-24,Renewal,Basic,29
TXN005297,CUST1091,2025-06-24,Renewal,Basic,29
TXN005298,CUST1091,2025-07-24,Renewal,Basic,29
TXN005299,CUST1091,2025-08-24,Renewal,Basic,29
TXN005300,CUST1091,2025-09-24,Renewal,Basic,29
TXN005301,CUST1091,2025-10-24,Renewal,Basic,29
TXN005302,CUST1091,2025-11-24,Renewal,Basic,29
TXN005303,CUST1091,2025-12-24,Renewal,Basic,29
TXN005304,CUST1091,2026-01-24,Renewal,Basic,29
TXN005305,CUST1091,2026-02-24,Renewal,Basic,29
TXN005306,CUST1091,2026-03-24,Renewal,Basic,29
TXN005307,CUST1091,2026-04-24,Renewal,Basic,29
TXN005308,CUST1091,2026-05-24,Renewal,Basic,29
TXN005309,CUST1091,2026-06-24,Renewal,Basic,29
TXN005310,CUST1091,2026-07-24,Renewal,Basic,29
TXN005311,CUST1086,2022-12-14,New Subscription,Pro,59
TXN005312,CUST1086,2023-01-14,Renewal,Pro,59
TXN005313,CUST1086,2023-02-14,Renewal,Pro,59
TXN005314,CUST1086,2023-03-14,Renewal,Pro,59
TXN005315,CUST1086,2023-04-14,Renewal,Pro,59
TXN005316,CUST1086,2023-05-14,Downgrade,Basic,29
TXN005317,CUST1086,2023-06-14,Renewal,Basic,29
TXN005318,CUST1086,2023-07-14,Renewal,Basic,29
TXN005319,CUST1086,2023-08-14,Renewal,Basic,29
TXN005320,CUST1086,2023-09-14,Renewal,Basic,29
TXN005321,CUST1086,2023-10-14,Renewal,Basic,29
TXN005322,CUST1086,2023-11-14,Renewal,Basic,29
TXN005323,CUST1086,2023-12-14,Renewal,Basic,29
TXN005324,CUST1086,2024-01-14,Renewal,Basic,29
TXN005325,CUST1086,2024-02-14,Renewal,Basic,29
TXN005326,CUST1086,2024-03-14,Renewal,Basic,29
TXN005327,CUST1086,2024-04-14,Renewal,Basic,29
TXN005328,CUST1086,2024-05-14,Renewal,Basic,29
TXN005329,CUST1086,2024-06-14,Renewal,Basic,29
TXN005330,CUST1086,2024-07-14,Renewal,Basic,29
TXN005331,CUST1086,2024-08-14,Renewal,Basic,29
TXN005332,CUST1086,2024-09-14,Renewal,Basic,29
TXN005333,CUST1086,2024-10-14,Renewal,Basic,29
TXN005334,CUST1086,2024-11-14,Renewal,Basic,29
TXN005335,CUST1086,2024-12-14,Renewal,Basic,29
TXN005336,CUST1086,2025-01-14,Renewal,Basic,29
TXN005337,CUST1086,2025-02-14,Renewal,Basic,29
TXN005338,CUST1086,2025-03-14,Renewal,Basic,29
TXN005339,CUST1086,2025-04-14,Renewal,Basic,29
TXN005340,CUST1086,2025-05-14,Renewal,Basic,29
TXN005341,CUST1086,2025-06-14,Renewal,Basic,29
TXN005342,CUST1086,2025-07-14,Renewal,Basic,29
TXN005343,CUST1086,2025-08-14,Renewal,Basic,29
TXN005344,CUST1086,2025-09-14,Renewal,Basic,29
TXN005345,CUST1086,2025-10-14,Upgrade,Pro,59
TXN005346,CUST1086,2025-11-14,Renewal,Pro,59
TXN005347,CUST1086,2025-12-14,Renewal,Pro,59
TXN005348,CUST1086,2026-01-14,Renewal,Pro,59
TXN005349,CUST1086,2026-02-14,Renewal,Pro,59
TXN005350,CUST1086,2026-03-14,Renewal,Pro,59
TXN005351,CUST1086,2026-04-14,Downgrade,Basic,29
TXN005352,CUST1086,2026-05-14,Renewal,Basic,29
TXN005353,CUST1086,2026-06-14,Renewal,Basic,29
TXN005354,CUST1086,2026-07-14,Renewal,Basic,29
TXN005355,CUST1086,2026-08-14,Renewal,Basic,29
TXN005356,CUST1105,2022-12-17,New Subscription,Basic,29
TXN005357,CUST1105,2023-01-17,Renewal,Basic,29
TXN005358,CUST1105,2023-02-17,Renewal,Basic,29
TXN005359,CUST1105,2023-03-17,Renewal,Basic,29
TXN005360,CUST1105,2023-04-17,Renewal,Basic,29
TXN005361,CUST1105,2023-05-17,Renewal,Basic,29
TXN005362,CUST1105,2023-06-17,Renewal,Basic,29
TXN005363,CUST1105,2023-07-17,Renewal,Basic,29
TXN005364,CUST1105,2023-08-17,Renewal,Basic,29
TXN005365,CUST1105,2023-09-17,Renewal,Basic,29
TXN005366,CUST1105,2023-10-17,Renewal,Basic,29
TXN005367,CUST1105,2023-11-17,Renewal,Basic,29
TXN005368,CUST1105,2023-12-17,Renewal,Basic,29
TXN005369,CUST1105,2024-01-17,Renewal,Basic,29
TXN005370,CUST1105,2024-02-17,Renewal,Basic,29
TXN005371,CUST1105,2024-03-17,Renewal,Basic,29
TXN005372,CUST1105,2024-04-17,Renewal,Basic,29
TXN005373,CUST1105,2024-05-17,Renewal,Basic,29
TXN005374,CUST1105,2024-06-17,Renewal,Basic,29
TXN005375,CUST1105,2024-07-17,Renewal,Basic,29
TXN005376,CUST1105,2024-08-17,Renewal,Basic,29
TXN005377,CUST1105,2024-09-17,Renewal,Basic,29
TXN005378,CUST1105,2024-10-17,Renewal,Basic,29
TXN005379,CUST1105,2024-11-17,Renewal,Basic,29
TXN005380,CUST1105,2024-12-17,Renewal,Basic,29
TXN005381,CUST1105,2025-01-17,Renewal,Basic,29
TXN005382,CUST1105,2025-02-17,Renewal,Basic,29
TXN005383,CUST1105,2025-03-17,Upgrade,Pro,59
TXN005384,CUST1105,2025-04-17,Upgrade,Enterprise,149
TXN005385,CUST1105,2025-05-17,Renewal,Enterprise,149
TXN005386,CUST1105,2025-06-17,Renewal,Enterprise,149
TXN005387,CUST1105,2025-07-17,Renewal,Enterprise,149
TXN005388,CUST1105,2025-08-17,Renewal,Enterprise,149
TXN005389,CUST1105,2025-09-17,Renewal,Enterprise,149
TXN005390,CUST1105,2025-10-17,Renewal,Enterprise,149
TXN005391,CUST1105,2025-11-17,Renewal,Enterprise,149
TXN005392,CUST1105,2025-12-17,Renewal,Enterprise,149
TXN005393,CUST1105,2026-01-17,Renewal,Enterprise,149
TXN005394,CUST1105,2026-02-17,Renewal,Enterprise,149
TXN005395,CUST1105,2026-03-17,Renewal,Enterprise,149
TXN005396,CUST1105,2026-04-17,Renewal,Enterprise,149
TXN005397,CUST1105,2026-05-17,Renewal,Enterprise,149
TXN005398,CUST1105,2026-06-17,Renewal,Enterprise,149
TXN005399,CUST1105,2026-07-17,Renewal,Enterprise,149
TXN005400,CUST1105,2026-08-17,Renewal,Enterprise,149
TXN005401,CUST1087,2022-12-24,New Subscription,Basic,29
TXN005402,CUST1087,2023-01-24,Renewal,Basic,29
TXN005403,CUST1087,2023-02-24,Renewal,Basic,29
TXN005404,CUST1087,2023-03-24,Renewal,Basic,29
TXN005405,CUST1087,2023-04-24,Renewal,Basic,29
TXN005406,CUST1087,2023-05-24,Renewal,Basic,29
TXN005407,CUST1087,2023-06-24,Renewal,Basic,29
TXN005408,CUST1087,2023-07-24,Renewal,Basic,29
TXN005409,CUST1087,2023-08-24,Renewal,Basic,29
TXN005410,CUST1087,2023-09-24,Renewal,Basic,29
TXN005411,CUST1087,2023-10-24,Renewal,Basic,29
TXN005412,CUST1087,2023-11-24,Renewal,Basic,29
TXN005413,CUST1087,2023-12-24,Renewal,Basic,29
TXN005414,CUST1087,2024-01-24,Renewal,Basic,29
TXN005415,CUST1087,2024-02-24,Renewal,Basic,29
TXN005416,CUST1087,2024-03-24,Renewal,Basic,29
TXN005417,CUST1087,2024-04-24,Renewal,Basic,29
TXN005418,CUST1087,2024-05-24,Renewal,Basic,29
TXN005419,CUST1087,2024-06-24,Renewal,Basic,29
TXN005420,CUST1087,2024-07-24,Renewal,Basic,29
TXN005421,CUST1087,2024-08-24,Renewal,Basic,29
TXN005422,CUST1087,2024-09-24,Renewal,Basic,29
TXN005423,CUST1087,2024-10-24,Renewal,Basic,29
TXN005424,CUST1087,2024-11-24,Renewal,Basic,29
TXN005425,CUST1087,2024-12-24,Renewal,Basic,29
TXN005426,CUST1087,2025-01-24,Renewal,Basic,29
TXN005427,CUST1087,2025-02-24,Renewal,Basic,29
TXN005428,CUST1087,2025-03-24,Renewal,Basic,29
TXN005429,CUST1087,2025-04-24,Renewal,Basic,29
TXN005430,CUST1087,2025-05-24,Renewal,Basic,29
TXN005431,CUST1087,2025-06-24,Renewal,Basic,29
TXN005432,CUST1087,2025-07-24,Renewal,Basic,29
TXN005433,CUST1087,2025-08-24,Renewal,Basic,29
TXN005434,CUST1087,2025-09-24,Renewal,Basic,29
TXN005435,CUST1087,2025-10-24,Renewal,Basic,29
TXN005436,CUST1087,2025-11-24,Renewal,Basic,29
TXN005437,CUST1087,2025-12-24,Renewal,Basic,29
TXN005438,CUST1087,2026-01-24,Renewal,Basic,29
TXN005439,CUST1087,2026-02-24,Renewal,Basic,29
TXN005440,CUST1087,2026-03-24,Renewal,Basic,29
TXN005441,CUST1087,2026-04-24,Renewal,Basic,29
TXN005442,CUST1087,2026-05-24,Renewal,Basic,29
TXN005443,CUST1087,2026-06-24,Renewal,Basic,29
TXN005444,CUST1087,2026-07-24,Renewal,Basic,29
TXN005445,CUST1153,2023-01-09,New Subscription,Pro,59
TXN005446,CUST1153,2023-02-09,Renewal,Pro,59
TXN005447,CUST1153,2023-03-09,Renewal,Pro,59
TXN005448,CUST1153,2023-04-09,Renewal,Pro,59
TXN005449,CUST1153,2023-05-09,Renewal,Pro,59
TXN005450,CUST1153,2023-06-09,Renewal,Pro,59
TXN005451,CUST1153,2023-07-09,Renewal,Pro,59
TXN005452,CUST1153,2023-08-09,Renewal,Pro,59
TXN005453,CUST1153,2023-09-09,Renewal,Pro,59
TXN005454,CUST1153,2023-10-09,Renewal,Pro,59
TXN005455,CUST1153,2023-11-09,Renewal,Pro,59
TXN005456,CUST1153,2023-12-09,Renewal,Pro,59
TXN005457,CUST1153,2024-01-09,Cancellation,Pro,0
TXN005458,CUST1161,2023-01-14,New Subscription,Basic,29
TXN005459,CUST1161,2023-02-14,Renewal,Basic,29
TXN005460,CUST1161,2023-03-14,Renewal,Basic,29
TXN005461,CUST1161,2023-04-14,Upgrade,Pro,59
TXN005462,CUST1161,2023-05-14,Renewal,Pro,59
TXN005463,CUST1161,2023-06-14,Renewal,Pro,59
TXN005464,CUST1161,2023-07-14,Renewal,Pro,59
TXN005465,CUST1161,2023-08-14,Renewal,Pro,59
TXN005466,CUST1161,2023-09-14,Renewal,Pro,59
TXN005467,CUST1161,2023-10-14,Renewal,Pro,59
TXN005468,CUST1161,2023-11-14,Renewal,Pro,59
TXN005469,CUST1161,2023-12-14,Renewal,Pro,59
TXN005470,CUST1161,2024-01-14,Renewal,Pro,59
TXN005471,CUST1161,2024-02-14,Renewal,Pro,59
TXN005472,CUST1161,2024-03-14,Renewal,Pro,59
TXN005473,CUST1161,2024-04-14,Renewal,Pro,59
TXN005474,CUST1161,2024-05-14,Renewal,Pro,59
TXN005475,CUST1161,2024-06-14,Renewal,Pro,59
TXN005476,CUST1161,2024-07-14,Renewal,Pro,59
TXN005477,CUST1161,2024-08-14,Renewal,Pro,59
TXN005478,CUST1161,2024-09-14,Renewal,Pro,59
TXN005479,CUST1161,2024-10-14,Renewal,Pro,59
TXN005480,CUST1161,2024-11-14,Renewal,Pro,59
TXN005481,CUST1161,2024-12-14,Renewal,Pro,59
TXN005482,CUST1161,2025-01-14,Renewal,Pro,59
TXN005483,CUST1161,2025-02-14,Renewal,Pro,59
TXN005484,CUST1161,2025-03-14,Renewal,Pro,59
TXN005485,CUST1161,2025-04-14,Upgrade,Enterprise,149
TXN005486,CUST1161,2025-05-14,Renewal,Enterprise,149
TXN005487,CUST1161,2025-06-14,Renewal,Enterprise,149
TXN005488,CUST1161,2025-07-14,Renewal,Enterprise,149
TXN005489,CUST1161,2025-08-14,Renewal,Enterprise,149
TXN005490,CUST1161,2025-09-14,Renewal,Enterprise,149
TXN005491,CUST1161,2025-10-14,Renewal,Enterprise,149
TXN005492,CUST1161,2025-11-14,Renewal,Enterprise,149
TXN005493,CUST1161,2025-12-14,Renewal,Enterprise,149
TXN005494,CUST1161,2026-01-14,Renewal,Enterprise,149
TXN005495,CUST1161,2026-02-14,Renewal,Enterprise,149
TXN005496,CUST1161,2026-03-14,Renewal,Enterprise,149
TXN005497,CUST1161,2026-04-14,Renewal,Enterprise,149
TXN005498,CUST1161,2026-05-14,Downgrade,Pro,59
TXN005499,CUST1161,2026-06-14,Renewal,Pro,59
TXN005500,CUST1161,2026-07-14,Renewal,Pro,59
TXN005501,CUST1161,2026-08-14,Renewal,Pro,59
TXN005503,CUST1182,2023-01-18,New Subscription,Pro,59
TXN005504,CUST1182,2023-02-18,Renewal,Pro,59
TXN005505,CUST1182,2023-03-18,Renewal,Pro,59
TXN005506,CUST1182,2023-04-18,Renewal,Pro,59
TXN005507,CUST1182,2023-05-18,Renewal,Pro,59
TXN005508,CUST1182,2023-06-18,Renewal,Pro,59
TXN005509,CUST1182,2023-07-18,Renewal,Pro,59
TXN005510,CUST1182,2023-08-18,Renewal,Pro,59
TXN005511,CUST1182,2023-09-18,Renewal,Pro,59
TXN005512,CUST1182,2023-10-18,Renewal,Pro,59
TXN005513,CUST1182,2023-11-18,Renewal,Pro,59
TXN005514,CUST1182,2023-12-18,Renewal,Pro,59
TXN005515,CUST1182,2024-01-18,Renewal,Pro,59
TXN005516,CUST1182,2024-02-18,Renewal,Pro,59
TXN005517,CUST1182,2024-03-18,Renewal,Pro,59
TXN005518,CUST1182,2024-04-18,Renewal,Pro,59
TXN005519,CUST1182,2024-05-18,Upgrade,Enterprise,149
TXN005520,CUST1182,2024-06-18,Renewal,Enterprise,149
TXN005521,CUST1182,2024-07-18,Renewal,Enterprise,149
TXN005522,CUST1182,2024-08-18,Renewal,Enterprise,149
TXN005523,CUST1182,2024-09-18,Renewal,Enterprise,149
TXN005524,CUST1182,2024-10-18,Renewal,Enterprise,149
TXN005525,CUST1182,2024-11-18,Renewal,Enterprise,149
TXN005526,CUST1182,2024-12-18,Renewal,Enterprise,149
TXN005527,CUST1182,2025-01-18,Renewal,Enterprise,149
TXN005528,CUST1182,2025-02-18,Renewal,Enterprise,149
TXN005529,CUST1182,2025-03-18,Renewal,Enterprise,149
TXN005530,CUST1182,2025-04-18,Renewal,Enterprise,149
TXN005531,CUST1182,2025-05-18,Renewal,Enterprise,149
TXN005532,CUST1182,2025-06-18,Renewal,Enterprise,149
TXN005533,CUST1182,2025-07-18,Renewal,Enterprise,149
TXN005534,CUST1182,2025-08-18,Renewal,Enterprise,149
TXN005535,CUST1182,2025-09-18,Renewal,Enterprise,149
TXN005536,CUST1182,2025-10-18,Renewal,Enterprise,149
TXN005537,CUST1182,2025-11-18,Renewal,Enterprise,149
TXN005538,CUST1182,2025-12-18,Renewal,Enterprise,149
TXN005539,CUST1182,2026-01-18,Renewal,Enterprise,149
TXN005540,CUST1182,2026-02-18,Renewal,Enterprise,149
TXN005541,CUST1182,2026-03-18,Renewal,Enterprise,149
TXN005542,CUST1182,2026-04-18,Renewal,Enterprise,149
TXN005543,CUST1182,2026-05-18,Renewal,Enterprise,149
TXN005544,CUST1182,2026-06-18,Renewal,Enterprise,149
TXN005545,CUST1182,2026-07-18,Renewal,Enterprise,149
TXN005546,CUST1152,2023-01-19,New Subscription,Basic,29
TXN005547,CUST1152,2023-02-19,Renewal,Basic,29
TXN005548,CUST1152,2023-03-19,Renewal,Basic,29
TXN005549,CUST1152,2023-04-19,Renewal,Basic,29
TXN005550,CUST1152,2023-05-19,Renewal,Basic,29
TXN005551,CUST1152,2023-06-19,Renewal,Basic,29
TXN005552,CUST1152,2023-07-19,Renewal,Basic,29
TXN005553,CUST1152,2023-08-19,Renewal,Basic,29
TXN005554,CUST1152,2023-09-19,Renewal,Basic,29
TXN005555,CUST1152,2023-10-19,Upgrade,Pro,59
TXN005556,CUST1152,2023-11-19,Renewal,Pro,59
TXN005557,CUST1152,2023-12-19,Renewal,Pro,59
TXN005558,CUST1152,2024-01-19,Renewal,Pro,59
TXN005559,CUST1152,2024-02-19,Renewal,Pro,59
TXN005560,CUST1152,2024-03-19,Renewal,Pro,59
TXN005561,CUST1152,2024-04-19,Renewal,Pro,59
TXN005562,CUST1152,2024-05-19,Renewal,Pro,59
TXN005563,CUST1152,2024-06-19,Renewal,Pro,59
TXN005564,CUST1152,2024-07-19,Renewal,Pro,59
TXN005565,CUST1152,2024-08-19,Renewal,Pro,59
TXN005566,CUST1152,2024-09-19,Renewal,Pro,59
TXN005567,CUST1152,2024-10-19,Renewal,Pro,59
TXN005568,CUST1152,2024-11-19,Renewal,Pro,59
TXN005569,CUST1152,2024-12-19,Renewal,Pro,59
TXN005570,CUST1152,2025-01-19,Renewal,Pro,59
TXN005571,CUST1152,2025-02-19,Renewal,Pro,59
TXN005572,CUST1152,2025-03-19,Renewal,Pro,59
TXN005573,CUST1152,2025-04-19,Renewal,Pro,59
TXN005574,CUST1152,2025-05-19,Renewal,Pro,59
TXN005575,CUST1152,2025-06-19,Renewal,Pro,59
TXN005576,CUST1152,2025-07-19,Renewal,Pro,59
TXN005577,CUST1152,2025-08-19,Renewal,Pro,59
TXN005578,CUST1152,2025-09-19,Renewal,Pro,59
TXN005579,CUST1152,2025-10-19,Renewal,Pro,59
TXN005580,CUST1152,2025-11-19,Renewal,Pro,59
TXN005581,CUST1152,2025-12-19,Renewal,Pro,59
TXN005582,CUST1152,2026-01-19,Renewal,Pro,59
TXN005583,CUST1152,2026-02-19,Renewal,Pro,59
TXN005584,CUST1152,2026-03-19,Renewal,Pro,59
TXN005585,CUST1152,2026-04-19,Renewal,Pro,59
TXN005586,CUST1152,2026-05-19,Renewal,Pro,59
TXN005587,CUST1152,2026-06-19,Renewal,Pro,59
TXN005588,CUST1152,2026-07-19,Renewal,Pro,59
TXN005589,CUST1183,2023-02-15,New Subscription,Basic,29
TXN005590,CUST1183,2023-03-15,Renewal,Basic,29
TXN005591,CUST1183,2023-04-15,Renewal,Basic,29
TXN005592,CUST1183,2023-05-15,Renewal,Basic,29
TXN005593,CUST1183,2023-06-15,Renewal,Basic,29
TXN005594,CUST1183,2023-07-15,Renewal,Basic,29
TXN005595,CUST1183,2023-08-15,Renewal,Basic,29
TXN005596,CUST1183,2023-09-15,Renewal,Basic,29
TXN005597,CUST1183,2023-10-15,Renewal,Basic,29
TXN005598,CUST1183,2023-11-15,Renewal,Basic,29
TXN005599,CUST1183,2023-12-15,Renewal,Basic,29
TXN005600,CUST1183,2024-01-15,Renewal,Basic,29
TXN005601,CUST1183,2024-02-15,Renewal,Basic,29
TXN005602,CUST1183,2024-03-15,Upgrade,Pro,59
TXN005603,CUST1183,2024-04-15,Renewal,Pro,59
TXN005604,CUST1183,2024-05-15,Downgrade,Basic,29
TXN005605,CUST1183,2024-06-15,Renewal,Basic,29
TXN005606,CUST1183,2024-07-15,Renewal,Basic,29
TXN005607,CUST1183,2024-08-15,Renewal,Basic,29
TXN005608,CUST1183,2024-09-15,Renewal,Basic,29
TXN005609,CUST1183,2024-10-15,Renewal,Basic,29
TXN005610,CUST1183,2024-11-15,Renewal,Basic,29
TXN005611,CUST1183,2024-12-15,Renewal,Basic,29
TXN005612,CUST1183,2025-01-15,Renewal,Basic,29
TXN005613,CUST1183,2025-02-15,Renewal,Basic,29
TXN005614,CUST1183,2025-03-15,Renewal,Basic,29
TXN005615,CUST1183,2025-04-15,Renewal,Basic,29
TXN005616,CUST1183,2025-05-15,Renewal,Basic,29
TXN005617,CUST1183,2025-06-15,Renewal,Basic,29
TXN005618,CUST1183,2025-07-15,Renewal,Basic,29
TXN005619,CUST1183,2025-08-15,Upgrade,Pro,59
TXN005620,CUST1183,2025-09-15,Renewal,Pro,59
TXN005621,CUST1183,2025-10-15,Renewal,Pro,59
TXN005622,CUST1183,2025-11-15,Renewal,Pro,59
TXN005623,CUST1183,2025-12-15,Renewal,Pro,59
TXN005624,CUST1183,2026-01-15,Renewal,Pro,59
TXN005625,CUST1183,2026-02-15,Renewal,Pro,59
TXN005626,CUST1183,2026-03-15,Renewal,Pro,59
TXN005627,CUST1183,2026-04-15,Renewal,Pro,59
TXN005628,CUST1183,2026-05-15,Renewal,Pro,59
TXN005629,CUST1183,2026-06-15,Cancellation,Pro,0
TXN005630,CUST1156,2023-02-18,New Subscription,Pro,59
TXN005631,CUST1156,2023-03-18,Renewal,Pro,59
TXN005632,CUST1156,2023-04-18,Renewal,Pro,59
TXN005633,CUST1156,2023-05-18,Renewal,Pro,59
TXN005634,CUST1156,2023-06-18,Renewal,Pro,59
TXN005635,CUST1156,2023-07-18,Renewal,Pro,59
TXN005636,CUST1156,2023-08-18,Renewal,Pro,59
TXN005637,CUST1156,2023-09-18,Renewal,Pro,59
TXN005638,CUST1156,2023-10-18,Upgrade,Enterprise,149
TXN005639,CUST1156,2023-11-18,Renewal,Enterprise,149
TXN005640,CUST1156,2023-12-18,Renewal,Enterprise,149
TXN005641,CUST1156,2024-01-18,Renewal,Enterprise,149
TXN005642,CUST1156,2024-02-18,Renewal,Enterprise,149
TXN005643,CUST1156,2024-03-18,Renewal,Enterprise,149
TXN005644,CUST1156,2024-04-18,Renewal,Enterprise,149
TXN005645,CUST1156,2024-05-18,Renewal,Enterprise,149
TXN005646,CUST1156,2024-06-18,Renewal,Enterprise,149
TXN005647,CUST1156,2024-07-18,Renewal,Enterprise,149
TXN005648,CUST1156,2024-08-18,Renewal,Enterprise,149
TXN005649,CUST1156,2024-09-18,Renewal,Enterprise,149
TXN005650,CUST1156,2024-10-18,Renewal,Enterprise,149
TXN005651,CUST1156,2024-11-18,Renewal,Enterprise,149
TXN005652,CUST1156,2024-12-18,Renewal,Enterprise,149
TXN005653,CUST1156,2025-01-18,Renewal,Enterprise,149
TXN005654,CUST1156,2025-02-18,Renewal,Enterprise,149
TXN005655,CUST1156,2025-03-18,Renewal,Enterprise,149
TXN005656,CUST1156,2025-04-18,Renewal,Enterprise,149
TXN005657,CUST1156,2025-05-18,Renewal,Enterprise,149
TXN005658,CUST1156,2025-06-18,Renewal,Enterprise,149
TXN005659,CUST1156,2025-07-18,Renewal,Enterprise,149
TXN005660,CUST1156,2025-08-18,Renewal,Enterprise,149
TXN005661,CUST1156,2025-09-18,Renewal,Enterprise,149
TXN005662,CUST1156,2025-10-18,Renewal,Enterprise,149
TXN005663,CUST1156,2025-11-18,Renewal,Enterprise,149
TXN005664,CUST1156,2025-12-18,Renewal,Enterprise,149
TXN005665,CUST1156,2026-01-18,Renewal,Enterprise,149
TXN005666,CUST1156,2026-02-18,Renewal,Enterprise,149
TXN005667,CUST1156,2026-03-18,Renewal,Enterprise,149
TXN005668,CUST1156,2026-04-18,Renewal,Enterprise,149
TXN005669,CUST1156,2026-05-18,Renewal,Enterprise,149
TXN005670,CUST1156,2026-06-18,Renewal,Enterprise,149
